	title1	title2	distance
1185	Music From The Wonder Years: Summer Time (1983-93 Television Series)	Music From The Wonder Years: First Love (1983-93 Television Series)	0.8676470588235294
1186	Troika	Tronika	0.8333333333333334
1187	A Taste of Passover	Taste of Passover	0.8947368421052632
1188	New King Of The Blues Harmonica	New King of the Blues Harmonica	0.935483870967742
1189	Relaxation & Meditation with Music & Nature: Amazon Rainforest	Relaxation & Meditation with Music & Nature: Caribbean Shores	0.8064516129032258
1190	Legend	Legende	0.8333333333333334
1191	Farrel	Barrel	0.8333333333333334
1192	Thursday Night in San Francisco	Thursday Night In San Francisco	0.967741935483871
1193	Thursday Night in San Francisco	Wednesday Night In San Francisco	0.8064516129032258
1194	Blues at Sunrise	Blues at Sunset	0.8125
1195	Soul Searchin'	Soul Searching	0.9285714285714286
1196	Thursday Night In San Francisco	Wednesday Night In San Francisco	0.8387096774193549
1197	Alter Native	Alternative	0.8333333333333334
1198	Hunter	Hunger	0.8333333333333334
1199	Wednesday Night in Sanfrancisco	Wednesday Night In San Francisco	0.9032258064516129
1200	Brahms: Piano Concerto No.1 / Four Ballades, Op. 10	Brahms: Piano Concerto No. 1, Ballades, Op. 10	0.8627450980392157
1201	Peace of Mind	Piece of Mind	0.8461538461538461
1202	Live On Tour In The Far East, Vol. 2	Live On Tour In The Far East, Vol. 1	0.9722222222222222
1203	Complete Vips	Complete Hits	0.8461538461538461
1204	The Blues Don't Change	Blues Don't Change	0.8181818181818181
1205	Stay Out of the Kitchen	Stay Out Of The Kitchen	0.9130434782608696
1206	Bach 2000 4: Sacred Cantatas	Bach 2000 1: Sacred Cantatas	0.9642857142857143
1207	Bach 2000 4: Sacred Cantatas	Bach 2000 3: Sacred Cantatas	0.9642857142857143
1208	American Portraits	American Portraits 5	0.8888888888888888
1209	Live at the House of Blues	Liva at House of Blues	0.8076923076923077
1210	Bob the Builder - Bob's Favorite Adventures (2001)	Bob the Builder - Roley's Favorite Adventures (2001)	0.92
1211	Bach 2000 1: Sacred Cantatas	Bach 2000 3: Sacred Cantatas	0.9642857142857143
1212	There's Room for Us All	There's Room for Us	0.8260869565217391
1213	Bruckner: Symphony No. 9	Bruckner: Symphony No 5	0.9166666666666666
1214	Bruckner: Symphony No. 9	Bruckner: Symphony No. 8	0.9583333333333334
1215	Man Or Myth?	Man Or Myth	0.9166666666666666
1216	Hold on I'm Coming	Hold on It's Coming	0.8888888888888888
1217	Mushroom Jazz 3	Mushroom Jazz 2	0.9333333333333333
1218	Rainbow	rainbow	0.8571428571428572
1219	Sin Limite	Sin Limites	0.9
1220	Tristan & Isolde	Tristan Und Isolde	0.8125
1221	Hot Show	Hot Shot	0.875
1222	Making F@*!Ing Videos Part 1 [VHS] (1993)	Making F@*!Ing Videos 2 [VHS] (1993)	0.8536585365853658
1223	Golden Voices from the Silver Screen: Classic Indian Film Soundtrack Songs, Volume 3	Golden Voices from the Silver Screen: Classic Indian Film Soundtrack Songs, Volume 1	0.9880952380952381
1224	Brand New Stranger	Brand New Strings	0.8333333333333334
1225	Follow	Hollow	0.8333333333333334
1226	Dah Shinin	Dah Shinin'	0.9
1227	60's Greatest Rock & Roll Hits	50's Greatest Rock & Roll Hits	0.9666666666666667
1228	Summer Solstice 2	Summer Solstice	0.8823529411764706
1229	The World Won't Listen	World Won't Listen	0.8181818181818181
1230	Step Up To The Microphone	Step Up to the Microphone	0.92
1231	Mahler I: Complete Recordings on Deutsche Grammophon	Mahler II: Complete Recordings on Deutsche Grammophon	0.9807692307692307
1232	Mahler I: Complete Recordings on Deutsche Grammophon	Mahler III: Complete Recordings on Deutsche Grammophon	0.9615384615384616
1233	Mahler II: Complete Recordings on Deutsche Grammophon	Mahler III: Complete Recordings on Deutsche Grammophon	0.9811320754716981
1234	Midnight on Cloud 69	Midnight On Cloud 69	0.95
1235	Come Clean 1	Come Clean 2	0.9166666666666666
1236	Brel En Public Olympia 1964 Vol 9	Brel En Public Olympia 1961 Vol 8	0.9393939393939394
1237	Possession	Posession	0.9
1238	The Singles Collection	CD Singles Collection	0.8636363636363636
1239	Christmas in the Northwest	Christmas in the Northwest 5	0.9230769230769231
1240	Bruckner: Symphony No 5	Bruckner: Symphony No. 8	0.9130434782608696
1241	Their Finest Hour...& Then Some	Their Finest Hour and Then Some	0.8709677419354839
1242	Best Club Anthems 2005	Best Club Anthems 2000 2	0.8636363636363636
1243	Rod McKuen's Greatest Hits, Vol. 2	"""Rod McKuen - Greatest Hits, Vol. 4"""	0.8529411764705882
1244	Christmas Carol	Christmas Card	0.8666666666666667
1245	Strictly the Best, Vol. 7 [Vinyl]	Strictly the Best, Vol. 10 [Vinyl]	0.9393939393939394
1246	Strictly the Best, Vol. 7 [Vinyl]	Strictly the Best, Vol. 5 [Vinyl]	0.9696969696969697
1247	Strictly the Best, Vol. 7 [Vinyl]	Strictly the Best, Vol. 3 [Vinyl]	0.9696969696969697
1248	Strictly the Best, Vol. 7 [Vinyl]	Strictly the Best, Vol. 14 [Vinyl]	0.9393939393939394
1249	Total Recall, Vol. 5 [Vinyl]	Total Recall, Vol. 2 [Vinyl]	0.9642857142857143
1250	Strictly the Best, Vol. 10 [Vinyl]	Strictly the Best, Vol. 5 [Vinyl]	0.9411764705882353
1251	Strictly the Best, Vol. 10 [Vinyl]	Strictly the Best, Vol. 3 [Vinyl]	0.9411764705882353
1252	Strictly the Best, Vol. 10 [Vinyl]	Strictly the Best, Vol. 14 [Vinyl]	0.9705882352941176
1253	Joy of Belly Dancing	Art of Belly Dancing	0.85
1254	Les Plus Belles Chansons V.2	Les Plus Belles Chansons(Nw)	0.8571428571428572
1255	Strictly the Best, Vol. 5 [Vinyl]	Strictly the Best, Vol. 3 [Vinyl]	0.9696969696969697
1256	Strictly the Best, Vol. 5 [Vinyl]	Strictly the Best, Vol. 14 [Vinyl]	0.9393939393939394
1257	Strictly the Best, Vol. 3 [Vinyl]	Strictly the Best, Vol. 14 [Vinyl]	0.9393939393939394
1258	Blue to the Bone	Close to the Bone	0.8125
1259	Holst: The Planets	Holst:The Planets	0.9444444444444444
1260	Reggae Gold 94 [Vinyl]	Reggae Gold 95 [Vinyl]	0.9545454545454546
1261	Live 1980	Live 1986	0.8888888888888888
1262	In the Heat of the Night	In the Hand of the Night	0.875
1263	Sixties Rule! Chapter 2	Sixties Rule! Chapter One	0.8695652173913043
1264	Threes	Three	0.8333333333333334
1265	Romantic Evening Music For Oboe	Romantic Evening Music for Harp	0.8387096774193549
1266	Romantic Evening Music For Oboe	Romantic Evening Music for Horn	0.8387096774193549
1267	Romantic Evening Music for Harp	Romantic Evening Music for Horn	0.935483870967742
1268	Symphony 0	Symphony 8	0.9
1269	Symphony 0	Symphony 7	0.9
1270	Symphony 0	Symphony 5	0.9
1271	Pee-Wee Get My Gun	Pee Wee Get My Gun	0.9444444444444444
1272	Time To Say Goodbye	Time to Say Goodbye	0.9473684210526316
1273	Trio 2	Trio 3	0.8333333333333334
1274	Christmas Meditation 1	Christmas Meditation	0.9090909090909091
1275	Bach: Brandenburg Concertos Nos. 1-4, 6	Bach: Brandenburg Concertos Nos. 1, 2 & 3	0.8461538461538461
1276	Bach: Brandenburg Concertos Nos. 1-4, 6	Bach: Brandenburg Concertos Nos. 1-4	0.9230769230769231
1277	Songs of America	Song for America	0.8125
1278	The Corrs: 'Live at the Royal Albert Hall' - St. Patrick's Day March 17, 1998 [VHS] (1998)	The Corrs: 'Live at the Royal Albert Hall' - St. Patrick's Day March 17, 1998 (1998)	0.9333333333333333
1279	Liquid	Liquido	0.8333333333333334
1280	Hollywood Dream	Hollywood Dreams	0.9333333333333333
1281	Love & The Beat 1	Love & The Beat 2	0.9411764705882353
1282	"Beethoven: Symphony No. 9 (""Choral"")"	"Beethoven: Symphony No. 9 ""Choral"""	0.9444444444444444
1283	Beethoven: Symphonies Nos. 4 & 5	Beethoven: Symphonies Nos. 2 & 6	0.9375
1284	In Heavenly Peace	Heavenly Peace	0.8235294117647058
1285	Blues in the Dark	Blues in the East	0.8235294117647058
1286	Live at Donnington	Live at Donington	0.9444444444444444
1287	Puccini: Madama Butterfly	Puccini: Madam Butterfly	0.96
1288	Live Tracks	Side Tracks	0.8181818181818181
1289	Straight to the Heart	Straight From The Heart	0.8095238095238095
1290	Piano Concertos 2 & 4	Piano Concertos 1 & 2	0.9047619047619048
1291	Latin Dancing Intermediate with Teresa Mason (1999)	Latin Dancing Advanced with Teresa Mason (1999)	0.803921568627451
1292	Pearl Jam: Touring Band 2000 (2001)	Pearl Jam: Touring Band 2000 [VHS] (2001)	0.8285714285714285
1293	Mark 3	Mark 1	0.8333333333333334
1294	Mark 3	Mark 2	0.8333333333333334
1295	Tchaikovsky: The Nutcracker Highlights	Tchaikovsky - The Nutcracker (Highlights)	0.8947368421052632
1296	Madame Butterfly	Madama Butterfly	0.9375
1297	Mark 1	Mark 2	0.8333333333333334
1298	Intervision	Innervisions	0.8181818181818181
1299	The Instruments Of Classical Music: The Horn	The Instruments Of Classical Music: The Violin	0.9090909090909091
1300	The Instruments Of Classical Music: The Horn	The Instruments Of Classical Music: The Cello	0.8863636363636364
1301	The Instruments Of Classical Music: The Horn	The Instruments Of Classical Music: The Piano	0.9090909090909091
1302	The Instruments Of Classical Music: The Horn	The Instruments Of Classical Music: The Organ	0.9090909090909091
1303	The Instruments Of Classical Music: The Horn	The Instruments Of Classical Music: The Flute	0.8863636363636364
1304	The Instruments Of Classical Music: The Horn	The Instruments Of Classical Music: The Oboe	0.9090909090909091
1305	The Instruments Of Classical Music: The Horn	The Instruments Of Classical Music: The Trumpet	0.8409090909090909
1306	The Instruments Of Classical Music: The Violin	The Instruments Of Classical Music: The Cello	0.8913043478260869
1307	The Instruments Of Classical Music: The Violin	The Instruments Of Classical Music: The Piano	0.8913043478260869
1308	The Instruments Of Classical Music: The Violin	The Instruments Of Classical Music: The Organ	0.8913043478260869
1309	The Instruments Of Classical Music: The Violin	The Instruments Of Classical Music: The Flute	0.8695652173913043
1310	The Instruments Of Classical Music: The Violin	The Instruments Of Classical Music: The Oboe	0.8913043478260869
1311	The Instruments Of Classical Music: The Violin	The Instruments Of Classical Music: The Trumpet	0.8478260869565217
1312	Encore	Encores	0.8333333333333334
1313	Folksongs From Rumania	Folksongs From Bavaria	0.8181818181818181
1314	The Instruments Of Classical Music: The Cello	The Instruments Of Classical Music: The Piano	0.9111111111111111
1315	The Instruments Of Classical Music: The Cello	The Instruments Of Classical Music: The Organ	0.8888888888888888
1316	The Instruments Of Classical Music: The Cello	The Instruments Of Classical Music: The Flute	0.8888888888888888
1317	The Instruments Of Classical Music: The Cello	The Instruments Of Classical Music: The Oboe	0.8888888888888888
1318	The Instruments Of Classical Music: The Cello	The Instruments Of Classical Music: The Trumpet	0.8444444444444444
1319	The Instruments Of Classical Music: The Piano	The Instruments Of Classical Music: The Organ	0.9111111111111111
1320	The Instruments Of Classical Music: The Piano	The Instruments Of Classical Music: The Flute	0.8888888888888888
1321	The Instruments Of Classical Music: The Piano	The Instruments Of Classical Music: The Oboe	0.8888888888888888
1322	The Instruments Of Classical Music: The Piano	The Instruments Of Classical Music: The Trumpet	0.8444444444444444
1323	The Instruments Of Classical Music: The Organ	The Instruments Of Classical Music: The Flute	0.8888888888888888
1324	The Instruments Of Classical Music: The Organ	The Instruments Of Classical Music: The Oboe	0.9111111111111111
1325	The Instruments Of Classical Music: The Organ	The Instruments Of Classical Music: The Trumpet	0.8666666666666667
1326	The Instruments Of Classical Music: The Flute	The Instruments Of Classical Music: The Oboe	0.9111111111111111
1327	The Instruments Of Classical Music: The Flute	The Instruments Of Classical Music: The Trumpet	0.8888888888888888
1328	Slowly Going the Way of Buffalo	Slowly Going Way of Buffalo	0.8709677419354839
1329	The Instruments Of Classical Music: The Oboe	The Instruments Of Classical Music: The Trumpet	0.8636363636363636
1330	16 All-Time Favorites	20 Old-Time Favorites	0.8095238095238095
1331	Strictly Dancing: Waltz	Strictly Dancing: Tango	0.8260869565217391
1332	Tribute to Ethel Waters	Tribute to the Masters	0.8260869565217391
1333	Judgement Day 2	Judgement Day	0.8666666666666667
1334	Vintage Music Collectors Series: Volumes 1 & 2	Vintage Music Collectors Series: Volumes 5 & 6	0.9565217391304348
1335	Vintage Music Collectors Series: Volumes 1 & 2	Vintage Music Collectors Series, Volumes 7 & 8	0.9347826086956522
1336	Vintage Music Collectors Series: Volumes 1 & 2	Vintage Music Collectors Series, Volumes 9 & 10	0.9130434782608696
1337	Angel Heart	Angel Hat	0.8181818181818181
1338	Vintage Music Collectors Series: Volumes 5 & 6	Vintage Music Collectors Series, Volumes 7 & 8	0.9347826086956522
1339	Vintage Music Collectors Series: Volumes 5 & 6	Vintage Music Collectors Series, Volumes 9 & 10	0.9130434782608696
1340	Vintage Music Collectors Series, Volumes 7 & 8	Vintage Music Collectors Series, Volumes 9 & 10	0.9347826086956522
1341	School Dayz	School Days	0.9090909090909091
1342	Compression	Compassion	0.8181818181818181
1343	98 Live Meltdown	98 Live-Meltdown	0.9375
1344	Rossini: Overtures	Rossini Overtures	0.9444444444444444
1345	Serenade: Highlights Of Classical Music	Sabre Dance: Highlights of Classical Music	0.8205128205128205
1346	Freestyle Explosion	Freestyle Explosion 4	0.8947368421052632
1347	Original Trapp Family Singers	The Original Trapp Family Singers	0.8620689655172413
1348	Stories From the Heart	Songs From the Heart	0.8181818181818181
1349	Musica	Music	0.8333333333333334
1350	Bach: Brandenburg Concertos Nos. 1, 2 & 3	Bach: Brandenburg Concertos Nos. 1-4	0.8292682926829268
1351	Violin Concertos	Violin Concerto	0.9375
1352	Dream Dance 31	Dream Dance 11	0.9285714285714286
1353	Compact Command Performances: 19 Greatest Hits	Compact Command Performances: 22 Greatest Hits	0.9565217391304348
1354	Buddha Lounge 5	Buddha Lounge	0.8666666666666667
1355	Can Dish It Out But I Can't Take It	I Can Dish It Out, But I Can't take It	0.8857142857142857
1356	Johnny's Greatest Hits	Disney's Greatest Hits	0.8181818181818181
1357	The Wind [Vinyl]	The Life [Vinyl]	0.8125
1358	The Wind [Vinyl]	The Walk [Vinyl]	0.8125
1359	Bach: Brandenburg Concertos Nos. 1-4	Bach: Brandenburg Concertos 1-6	0.8333333333333334
1360	Meditation: Classical Relaxation Vol. 8	Meditation: Classical Relaxation Vol. 5	0.9743589743589743
1361	Meditation: Classical Relaxation Vol. 8	Meditation: Classical Relaxation Vol. 2	0.9743589743589743
1362	Meditation: Classical Relaxation Vol. 8	Meditation: Classical Relaxation Vol. 1	0.9743589743589743
1363	Meditation: Classical Relaxation Vol. 8	Meditation: Classical Relaxation Vol. 10	0.9487179487179487
1364	The Life [Vinyl]	Pop Life [Vinyl]	0.8125
1365	The Top 10 of Classical Music, 1867-1876	The Top 10 of Classical Music: 1894-1928	0.85
1366	The Top 10 of Classical Music, 1867-1876	The Top 10 of Classical Music, 1877-1893	0.925
1367	The Top 10 of Classical Music, 1867-1876	The Top 10 of Classical Music, 1776-1787	0.875
1368	Classical Journey: Hungary	Classical Journey: Germany	0.8076923076923077
1369	Meditation: Classical Relaxation Vol. 5	Meditation: Classical Relaxation Vol. 2	0.9743589743589743
1370	Meditation: Classical Relaxation Vol. 5	Meditation: Classical Relaxation Vol. 1	0.9743589743589743
1371	Meditation: Classical Relaxation Vol. 5	Meditation: Classical Relaxation Vol. 10	0.9487179487179487
1372	The Top 10 of Classical Music: 1894-1928	The Top 10 of Classical Music, 1877-1893	0.85
1373	The Top 10 of Classical Music: 1894-1928	The Top 10 of Classical Music, 1776-1787	0.825
1374	The Top 10 of Classical Music, 1877-1893	The Top 10 of Classical Music, 1776-1787	0.875
1375	Meditation: Classical Relaxation Vol. 2	Meditation: Classical Relaxation Vol. 1	0.9743589743589743
1376	Meditation: Classical Relaxation Vol. 2	Meditation: Classical Relaxation Vol. 10	0.9487179487179487
1377	Meditation: Classical Relaxation Vol. 1	Meditation: Classical Relaxation Vol. 10	0.9743589743589743
1378	The Nat King Cole Trio Recordings, Vol. 1	Nat King Cole Trio Recordings, Vol. 3	0.8780487804878049
1379	The Nat King Cole Trio Recordings, Vol. 1	The Nat King Cole Trio Recordings, Vol. 4	0.975609756097561
1380	The Nat King Cole Trio Recordings, Vol. 1	The Nat King Cole Trio Recordings, Vol. 2	0.975609756097561
1381	Nat King Cole Trio Recordings, Vol. 3	The Nat King Cole Trio Recordings, Vol. 4	0.8648648648648649
1382	Nat King Cole Trio Recordings, Vol. 3	The Nat King Cole Trio Recordings, Vol. 2	0.8648648648648649
1383	Jazz Collector's Edition	Jazz Collector Edition	0.9166666666666666
1384	The Nat King Cole Trio Recordings, Vol. 4	The Nat King Cole Trio Recordings, Vol. 2	0.975609756097561
1385	Happy Birthday 2	Happy Birthday 1-5	0.8125
1386	Slow Love	Show Love	0.8888888888888888
1387	Masters Of Classical Music: Verdi	Masters Of Classical Music: Chopin	0.8484848484848485
1388	Masters Of Classical Music: Verdi	Masters Of Classical Music: Vivaldi	0.8787878787878788
1389	Masters Of Classical Music: Verdi	Masters Of Classical Music: Mozart	0.8181818181818181
1390	Masters Of Classical Music: Verdi	Masters Of Classical Music: Wagner	0.8181818181818181
1391	Masters Of Classical Music: Schubert	Masters Of Classical Music: Chopin	0.8055555555555556
1392	Masters Of Classical Music: Schubert	Masters Of Classical Music: Mozart	0.8333333333333334
1393	Masters Of Classical Music: Schubert	Masters Of Classical Music: Wagner	0.8333333333333334
1394	Weaver of Dreams	River of Dreams	0.8125
1395	Masters Of Classical Music: Chopin	Masters Of Classical Music: Beethoven	0.8235294117647058
1396	Masters Of Classical Music: Chopin	Masters Of Classical Music: Mozart	0.8235294117647058
1397	Masters Of Classical Music: Chopin	Masters Of Classical Music: Wagner	0.8235294117647058
1398	Masters Of Classical Music: Vivaldi	Masters Of Classical Music: Mozart	0.8285714285714285
1399	Symphonien 1-4	Symphonies 1-9	0.8571428571428572
1400	Masters Of Classical Music: Mozart	Masters Of Classical Music: Wagner	0.8235294117647058
1401	Celtic Roots Festival 2	Celtic Roots Festival 3	0.9565217391304348
1402	Mozart: 11 Overtures	Mozart: Overtures	0.85
1403	Mozart Early Symphonies 1	Mozart Early Symphonies 2	0.96
1404	Blues Masters 1: Essential History [VHS]	Blues Masters 2: Essential History [VHS]	0.975
1405	Relaxation & Meditation With Music & Nature, Part 1 (5 CDs)	Relaxation & Meditation With Music & Nature, Part 2 (5 CDs)	0.9830508474576272
1406	Relaxation & Meditation With Music & Nature, Part 1 (5 CDs)	Relaxation & Meditation With Music & Nature, Part 3 (5 CDs)	0.9830508474576272
1407	Karaoke Music CDG: Pop Hits Monthly Country February 2003 CDG	Karaoke Music CDG: Pop Hits Monthly Country April 2003 CDG	0.8852459016393442
1408	Relaxation & Meditation With Music & Nature, Part 2 (5 CDs)	Relaxation & Meditation With Music & Nature, Part 3 (5 CDs)	0.9830508474576272
1409	Everything I Longed for	Everything I Long For	0.8695652173913043
1410	Roger Whittaker - Greatest Hits	Roger Whittaker - Greatest Hits Live	0.8387096774193549
1411	Beethoven: Symphonies Nos. 2 & 6	Beethoven: Symphonies 2 & 4	0.8125
1412	Puccini: La Bohme	Puccini: La Boheme	0.9411764705882353
1413	Moving Target	Moving Targets	0.9230769230769231
1414	Celtic Mysteries	Celtic Mysteries II	0.8125
1415	Chicago Blues Bash	Chicago Blues Band	0.8888888888888888
1416	The End Of Violence: Score From The Motion Picture Soundtrack	The End Of Violence: Songs From The Motion Picture Soundtrack	0.9344262295081968
1417	Recordando Los Relampagos	Recordando a Los Relampagos	0.92
1418	The Complete Works of Scott Joplin, Vol. 5	Complete Works Of Scott Joplin, Vol. 2	0.8571428571428572
1419	Midnight Blues	Midnight Blue	0.9285714285714286
1420	On The Other Side	The Other Side	0.8235294117647058
1421	Rumba Lessons: Dance Like a Star	Salsa Lessons: Dance Like a Star	0.875
1422	Rumba Lessons: Dance Like a Star	Tango Lessons: Dance Like a Star	0.84375
1423	Salsa Lessons: Dance Like a Star	Tango Lessons: Dance Like a Star	0.875
1424	Blue Marble	Blue Fable	0.8181818181818181
1425	Grace [Vinyl]	Trance [Vinyl]	0.8461538461538461
1426	Y Es Facil	Y Es Facil!	0.9
1427	Classics	Classic	0.875
1428	Hi-Nrg Dance Classics 1	Hi-Nrg Dance Classics 2	0.9565217391304348
1429	Dreamin	Dreamin'	0.8571428571428572
1430	Divas of Dance 2	Divas of Dance 4	0.9375
1431	Divas of Dance 2	Divas of Dance 5	0.9375
1432	Divas of Dance 2	Divas of Dance 3	0.9375
1433	Divas of Dance 4	Divas of Dance 5	0.9375
1434	Divas of Dance 4	Divas of Dance 3	0.9375
1435	House of Love	House of Love 2	0.8461538461538461
1436	Divas of Dance 5	Divas of Dance 3	0.9375
1437	Collections	Collection 3	0.8181818181818181
1438	Mark-Almond I	Mark-Almond 2	0.9230769230769231
1439	I Love Cat Machines Parts 3 and 4 (2003)	I Love Cat Machines Parts 1 and 2 (2003)	0.95
1440	Fire on the Oracle	Fire of the Oracle	0.9444444444444444
1441	Teardrops Pt.1	Teardrops Pt.2	0.9285714285714286
1442	Learned From the Best	I Learned From The Best	0.8571428571428572
1443	I Can't Help It	Can't Help It	0.8666666666666667
1444	Temperamental (Remixed By Hex Hector) (LP Single)	Temperamental (Remixed By DJ Spen) (LP Single)	0.8163265306122449
1445	The Blues and the Abstract Truth	Blues And The Abstract Truth	0.8125
1446	The Blues and the Abstract Truth	More Blues And The Abstract Truth	0.84375
1447	Blues And The Abstract Truth	More Blues And The Abstract Truth	0.8214285714285714
1448	Mahler: Symphony No.6	Mahler: Symphony No. 4	0.9047619047619048
1449	Mahler: Symphony No.6	Mahler: Symphony No. 10	0.8571428571428572
1450	Mahler: Symphony No.6	Mahler: Symphony No. 5	0.9047619047619048
1451	A Playdate With Blue	Playdate With Blue	0.9
1452	It's Time	Its Time	0.8888888888888888
1453	Mozart Overtures	Mozart: Overtures	0.9375
1454	Black Unity	Black City	0.8181818181818181
1455	Live At The Village Vanguard Again	Live at Village Vanguard Again	0.8529411764705882
1456	21st Century Pt.2	21st Century Pt.1	0.9411764705882353
1457	Sibelius: Symphonies Nos. 5 & 7	Sibelius: Symphonies Nos. 3 & 5	0.935483870967742
1458	Elgar: Cello Concerto / Sea Pictures	Elgar: Cello Concerto; Sea Pictures	0.9444444444444444
1459	Mahler: Songs of a Wayfarer / Kindertotenlieder / Ruckert Lieder	Mahler: Songs of a Wayfarer; Kindertotenlieder Nos 1-5; Rckert Lieder	0.828125
1460	Symphony 8	Symphony 7	0.9
1461	Symphony 8	Symphony 5	0.9
1462	Le Nozze Di Figaro	La Nozze Di Figaro	0.9444444444444444
1463	Tribute	Tributo	0.8571428571428572
1464	Putumayo Presents the Best of World, Vol. 2: Instrumental	Putumayo Presents the Best of World, Vol. 1: World Vocal	0.8070175438596492
1465	Ravel: Orchestral Works	Wagner: Orchestral Works	0.8260869565217391
1466	Christmas Stories	Christmas Cookies	0.8235294117647058
1467	Feedback to the Future [Vinyl]	Black to the Future [Vinyl]	0.8333333333333334
1468	Mahler: Symphony No. 4	Mahler: Symphony No. 10	0.9090909090909091
1469	Mahler: Symphony No. 4	Mahler: Symphony No. 5	0.9545454545454546
1470	Mahler: Symphony No. 10	Mahler: Symphony No. 5	0.9130434782608696
1471	Maria Callas - La Divina	Maria Callas: La Divina 3	0.8333333333333334
1472	La Divina 2	La Divina 3	0.9090909090909091
1473	Backdraft [Original Motion Picture Soundtrack]	Bagdad Cafe: Original Motion Picture Soundtrack	0.8043478260869565
1474	Live From the Ill Ep	Live From the Ill	0.85
1475	Bach: Cello Suites Nos. 1, 4, 5	Bach: Cello Suites Nos. 2, 3, 6	0.9032258064516129
1476	Bartok: Bluebeard's Castle	Bartk: Bluebeard's Castle	0.9615384615384616
1477	His Greatest Hits	30 Greatest Hits	0.8235294117647058
1478	His Greatest Hits	The Greatest Hits	0.8235294117647058
1479	Wolf: Italienisches Liederbuch [Italian Songbook]	Hugo Wolf: Italienisches Liederbuch (Italian Songbook)	0.8571428571428572
1480	Symphony 7	Symphony 5	0.9
1481	Beethoven: Piano Concertos 1 & 2	Beethoven: Piano Concerto No 5	0.84375
1482	Beethoven: Piano Concertos 1 & 2	Beethoven: Piano Concertos No. 2 & 4	0.8125
1483	Engine	Engines	0.8333333333333334
1484	Verdi: Messa da Requiem	Verdi Messa Da Requiem	0.9130434782608696
1485	Dvorak: Symphony No. 7	Dvorak: Symphony No. 9	0.9545454545454546
1486	When [Vinyl]	Amen [Vinyl]	0.8333333333333334
1487	CELIBIDACHE / Mnchner Philharmoniker - Schumann: Symphonies Nos. 3 & 4	CELIBIDACHE / Mnchner Philharmoniker - Schubert: Symphony No. 9	0.8142857142857143
1488	Anton Bruckner: Symphony No. 6 - Sir Colin Davis / London Symphony Orchestra	Sir Edward Elgar: Symphony No. 2 - Sir Colin Davis / London Symphony Orchestra	0.8026315789473684
1489	Anton Bruckner: Symphony No. 6 - Sir Colin Davis / London Symphony Orchestra	Anton Bruckner: Symphony No. 9 - Sir Colin Davis / London Symphony Orchestra	0.9868421052631579
1490	Sir Edward Elgar: Symphony No. 2 - Sir Colin Davis / London Symphony Orchestra	Anton Bruckner: Symphony No. 9 - Sir Colin Davis / London Symphony Orchestra	0.8076923076923077
1491	Under His Wings / Searching the Heart of the Fathe	Under His Wings / Searching the Heart of the Father	0.98
1492	4 Seasons	4 Seasonz	0.8888888888888888
1493	Stand up and Be Counted	Stand Up & Be Counted	0.8260869565217391
1494	Tribute to the Masters	Tribute to the Past	0.8181818181818181
1495	All the King's Men	All The King's Men	0.9444444444444444
1496	Horns of Plenty Part 3	Horns of Plenty Part 2	0.9545454545454546
1497	Singer's Dream Karaoke SKD9515 DVD - Christmas Memories	Singer's Dream Karaoke SKD9514 DVD - Kids Christmas Favorites	0.8181818181818181
1498	Singer's Dream Karaoke SKD9515 DVD - Christmas Memories	Singer's Dream Karaoke SKD9516 DVD - Christmas Classics	0.8727272727272728
1499	Viva Los Straitjackets	Viva! Los Straitjackets	0.9545454545454546
1500	In Moskow	In Moscow	0.8888888888888888
1501	Palm World Voices: Africa [CD, DVD, Book & Map]	Palm World Voices: Baaba Maal [CD, DVD, Book & Map]	0.8085106382978724
1502	Why Pt.1	Why Pt.2	0.875
1503	Inolvidables RCA: 20 Grandes Exitos	Inolvidables Rca: 20 Grandes Exitos	0.9428571428571428
1504	Inolvidables Rca: 20 Grandes Exitos	Inolvidables Rca 20 Grandes Ex	0.8571428571428572
1505	30 Greatest Hits	The Greatest Hits	0.8125
1506	Beethoven: Symphonies 2 & 4	Beethoven: Symphonies 5 & 7	0.9259259259259259
1507	Hans Hotter Lieder Recital	Hans Hotter Wolf Lieder Recital	0.8076923076923077
1508	Soar [Vinyl]	Roam [Vinyl]	0.8333333333333334
1509	Soar [Vinyl]	Star [Vinyl]	0.9166666666666666
1510	Beethoven: Symphonies Nos. 1-3- Eroica	Beethoven: Symphony No. 3, Eroica	0.8157894736842105
1511	Beyond Thee Infinite Beat [Vinyl]	Towards Thee Infinite Beat [Vinyl]	0.8181818181818181
1512	What Do You Know, Deutschland?	What Do You Know Deutschland?	0.9666666666666667
1513	Celebrate Dogmas!	Celebrate Catmas!	0.8235294117647058
1514	The Dance Classic Showcase Volume 7	The Dance Classic Showcase Volume 6	0.9714285714285714
1515	The Dance Classic Showcase Volume 7	The Dance Classic Showcase Volume 3	0.9714285714285714
1516	The Dance Classic Showcase Volume 7	The Dance Classic Showcase Volume 8	0.9714285714285714
1517	The Dance Classic Showcase Volume 6	The Dance Classic Showcase Volume 3	0.9714285714285714
1518	The Dance Classic Showcase Volume 6	The Dance Classic Showcase Volume 8	0.9714285714285714
1519	The Dance Classic Showcase Volume 3	The Dance Classic Showcase Volume 8	0.9714285714285714
